fishery_name,fishery_id,mu_name,run_year,n_expanded,n_observed
Area 9 Spt,107,Snohomish,2013,427.25,45
Area 9 Spt,107,Snohomish,2014,401.74999999999994,46
Area 9 Spt,107,Snohomish,2015,555.63,48
Area 9 Spt,107,Snohomish,2017,16.67,4
Area 9 Spt,107,Snohomish,2018,124.42,6
Area 9 Spt,107,Snohomish,2019,64.24000000000001,7
Area 9 Spt,107,Snohomish,2020,118.23,10
Area 9 Spt,107,Snohomish,2021,184.39,45
Area 9 Spt,107,Snohomish,2022,156.42,16
Area 9 Spt,107,Snohomish,2023,862.65,134
Area 9 Spt,107,Stillaguamish,1987,63.019999999999996,16
Area 9 Spt,107,Stillaguamish,1988,103.34,28
Area 9 Spt,107,Stillaguamish,1989,53.53,14
Area 9 Spt,107,Stillaguamish,1990,48.56,13
Area 9 Spt,107,Stillaguamish,2012,40.8,3
Area 9 Spt,107,Stillaguamish,2013,75.8,9
Area 9 Spt,107,Stillaguamish,2014,95.02,8
Area 9 Spt,107,Stillaguamish,2017,2.45,1
Area 9 Spt,107,Stillaguamish,2019,6.76,1
Area 9 Spt,107,Stillaguamish,2021,11.25,5
Area 9 Spt,107,Stillaguamish,2022,43.26,5
Area 9 Spt,107,Stillaguamish,2023,25.57,4
Area 9 Spt,107,Strait of Georgia Mainland,1995,1,1
Area 9 Spt,107,Strait of Georgia Mainland,1997,8.63,1
Area 9 Spt,107,Strait of Georgia Vancouver Isl.,1989,4.11,1
Area 9 Spt,107,Strait of Georgia Vancouver Isl.,1990,4.09,1
Area 9 Spt,107,Strait of Georgia Vancouver Isl.,1998,7.06,1
Area 9 Spt,107,Strait of Georgia Vancouver Isl.,2001,14.46,1
Area 9 Spt,107,Strait of Georgia Vancouver Isl.,2003,7.11,1
Area 9 Spt,107,Strait of Georgia Vancouver Isl.,2015,11.99,1
Area 9 Spt,107,Strait of Georgia Vancouver Isl.,2022,4.82,1
Area 9 Spt,107,Strait of Juan de Fuca,1986,4.17,1
Area 9 Spt,107,Strait of Juan de Fuca,1989,15.540000000000001,4
Area 9 Spt,107,Strait of Juan de Fuca,2004,7.67,1
Area 9 Spt,107,Strait of Juan de Fuca,2023,12.99,1
Area2TrlNT,35,Grays Harbor,1987,5.5,2
Area2TrlNT,35,Grays Harbor,1988,19.59,6
Area2TrlNT,35,Grays Harbor,1989,18.14,2
Area2TrlNT,35,Grays Harbor,1990,40.050000000000004,13
Area2TrlNT,35,Grays Harbor,1991,141.79999999999998,28
Area2TrlNT,35,Grays Harbor,1992,48.63,8
Area2TrlNT,35,Grays Harbor,1993,129.11,33
Area2TrlNT,35,Grays Harbor,1996,27.56,13
Area2TrlNT,35,Grays Harbor,2000,9.06,4
Area2TrlNT,35,Grays Harbor,2001,4.35,2
Area2TrlNT,35,Grays Harbor,2003,36.42,10
Area2TrlNT,35,Grays Harbor,2004,14.64,6
Area2TrlNT,35,Grays Harbor,2005,2.04,2
Area2TrlNT,35,Grays Harbor,2008,3.08,1
Area2TrlNT,35,Grays Harbor,2009,138.85999999999999,59
Area2TrlNT,35,Grays Harbor,2010,11.950000000000001,5
Area2TrlNT,35,Grays Harbor,2013,13.219999999999999,5
Area2TrlNT,35,Grays Harbor,2014,35.12,22
Area2TrlNT,35,Grays Harbor,2015,11.96,2
Area2TrlNT,35,Grays Harbor,2017,1,1
Area2TrlNT,35,Grays Harbor,2018,2.13,1
Area2TrlNT,35,Grays Harbor,2019,6.61,5
Area2TrlNT,35,Grays Harbor,2021,7.71,2
Area2TrlNT,35,Grays Harbor,2022,29.720000000000002,18
Area2TrlNT,35,Grays Harbor,2023,19.91,8
Area2TrlNT,35,Hoh,1987,5.5,2
Area2TrlNT,35,Hoh,1988,15.24,4
Area2TrlNT,35,Hoh,1989,11.92,1
Area2TrlNT,35,Hoh,1990,6.48,2
Area2TrlNT,35,Hoh,1992,20.060000000000002,4
Area2TrlNT,35,Hoh,2014,1.67,1
Area2TrlNT,35,Hood Canal,1987,110.09,38
Area2TrlNT,35,Hood Canal,1988,7.470000000000001,2
Area2TrlNT,35,Hood Canal,1990,15.770000000000001,4
Area2TrlNT,35,Hood Canal,1991,10.78,2
Area2TrlNT,35,Hood Canal,1993,18.12,3
Area2TrlNT,35,Hood Canal,1995,2.96,1
Area2TrlNT,35,Hood Canal,1996,4.29,3
Area2TrlNT,35,Hood Canal,2000,4.98,2
Area2TrlNT,35,Hood Canal,2001,7.51,3
Area2TrlNT,35,Hood Canal,2003,8.72,4
Area2TrlNT,35,Hood Canal,2004,11.120000000000001,5
Area2TrlNT,35,Hood Canal,2006,2,1
Area2TrlNT,35,Hood Canal,2007,4.44,3
Area2TrlNT,35,Hood Canal,2009,2.16,1
Area2TrlNT,35,Hood Canal,2011,3.66,1
Area2TrlNT,35,Hood Canal,2013,13.219999999999999,5
Area2TrlNT,35,Hood Canal,2014,3.37,2
Area2TrlNT,35,Hood Canal,2018,2.6,2
Area2TrlNT,35,Hood Canal,2021,2.26,1
Area2TrlNT,35,Hood Canal,2022,7.0200000000000005,4
Area2TrlNT,35,Hood Canal,2023,20.669999999999998,8
Area2TrlNT,35,Interior Fraser,1987,27.5,11
Area2TrlNT,35,Interior Fraser,1988,51.18,13
Area2TrlNT,35,Interior Fraser,1990,5.79,2
Area2TrlNT,35,Interior Fraser,1996,7.34,2
Area2TrlNT,35,Interior Fraser,2000,2.19,1
Area2TrlNT,35,Interior Fraser,2001,2.83,1
Area2TrlNT,35,Interior Fraser,2004,9.76,4
Area2TrlNT,35,Interior Fraser,2007,4.87,3
Area2TrlNT,35,Interior Fraser,2011,3.66,1
Area2TrlNT,35,Interior Fraser,2013,3.03,1
Area2TrlNT,35,Interior Fraser,2014,3.4699999999999998,2
Area2TrlNT,35,Interior Fraser,2020,2.36,1
Area2TrlNT,35,Interior Fraser,2021,2.56,1
Area2TrlNT,35,Interior Fraser,2023,11.58,4
Area2TrlNT,35,Lower Fraser,1987,66.18,18
Area2TrlNT,35,Lower Fraser,1990,3.24,1
Area2TrlNT,35,Lower Fraser,1993,21.28,2
Area2TrlNT,35,Lower Fraser,1995,2.96,1
Area2TrlNT,35,Lower Fraser,1996,2.86,2
Area2TrlNT,35,Lower Fraser,2000,2.49,1
Area2TrlNT,35,Lower Fraser,2004,6.57,2
Area2TrlNT,35,Lower Fraser,2013,5.41,2
Area2TrlNT,35,Lower Fraser,2014,2.92,2
Area2TrlNT,35,Lower Fraser,2017,12.75,2
Area2TrlNT,35,Lower Fraser,2019,5.01,3
Area2TrlNT,35,Lower Fraser,2021,2.26,1
Area2TrlNT,35,Lower Fraser,2022,11.8,8
Area2TrlNT,35,Lower Fraser,2023,6.5,2
Area2TrlNT,35,Queets,1987,46.75,17
Area2TrlNT,35,Queets,1988,31.89,9
Area2TrlNT,35,Queets,1989,35.76,3
Area2TrlNT,35,Queets,1990,82.62,25
Area2TrlNT,35,Queets,1991,13.17,3
Area2TrlNT,35,Queets,1992,6.62,2
Area2TrlNT,35,Queets,1993,82.13,15
Area2TrlNT,35,Queets,1996,52.73,13
Area2TrlNT,35,Queets,2000,2.49,1
Area2TrlNT,35,Queets,2001,9.64,2
Area2TrlNT,35,Queets,2003,25.93,5
Area2TrlNT,35,Queets,2004,6.96,3
Area2TrlNT,35,Queets,2007,6.39,2
Area2TrlNT,35,Queets,2009,18.44,9
Area2TrlNT,35,Queets,2010,7.03,3
Area2TrlNT,35,Queets,2011,4.17,1
Area2TrlNT,35,Queets,2013,26.29,11
Area2TrlNT,35,Queets,2014,63.85,28
Area2TrlNT,35,Queets,2015,4.02,2
Area2TrlNT,35,Queets,2017,3.95,1
Area2TrlNT,35,Queets,2019,2.39,2
Area2TrlNT,35,Queets,2020,6.33,3
Area2TrlNT,35,Queets,2021,13.51,6
Area2TrlNT,35,Queets,2022,10.76,6
Area2TrlNT,35,Queets,2023,15.86,6
Area2TrlNT,35,Quillayute,1987,5.5,2
Area2TrlNT,35,Quillayute,1988,31.740000000000002,8
Area2TrlNT,35,Quillayute,1989,36.28,5
Area2TrlNT,35,Quillayute,1990,3.24,1
Area2TrlNT,35,Quillayute,1991,15.149999999999999,3
Area2TrlNT,35,Quillayute,1995,3.51,1
Area2TrlNT,35,Quillayute,1996,9.4,5
Area2TrlNT,35,Quillayute,1999,5.53,1
Area2TrlNT,35,Quillayute,2000,11.030000000000001,4
Area2TrlNT,35,Quillayute,2001,2.53,1
Area2TrlNT,35,Quillayute,2003,9.43,3
Area2TrlNT,35,Quillayute,2004,14.28,6
Area2TrlNT,35,Quillayute,2005,16.240000000000002,3
Area2TrlNT,35,Quillayute,2007,15.27,8
Area2TrlNT,35,Quillayute,2008,3.08,1
Area2TrlNT,35,Quillayute,2009,116.15,41
Area2TrlNT,35,Quillayute,2010,11.76,6
Area2TrlNT,35,Quillayute,2011,10.62,5
Area2TrlNT,35,Quillayute,2013,35.309999999999995,14
Area2TrlNT,35,Quillayute,2014,71.63,32
Area2TrlNT,35,Quillayute,2015,41.07,12
Area2TrlNT,35,Quillayute,2017,9.58,4
Area2TrlNT,35,Quillayute,2018,5.25,2
Area2TrlNT,35,Quillayute,2019,11.31,8
Area2TrlNT,35,Quillayute,2020,4.640000000000001,2
Area2TrlNT,35,Quillayute,2021,7.08,3
Area2TrlNT,35,Quillayute,2022,55.28,25
Area2TrlNT,35,Quillayute,2023,15.629999999999999,6
Area2TrlNT,35,Skagit,1987,181.68,63
Area2TrlNT,35,Skagit,1988,60.660000000000004,16
Area2TrlNT,35,Skagit,1989,11.92,1
Area2TrlNT,35,Skagit,1990,21.990000000000002,7
Area2TrlNT,35,Skagit,1992,3.31,1
Area2TrlNT,35,Skagit,1993,2.59,1
Area2TrlNT,35,Skagit,1996,8.04,1
Area2TrlNT,35,Skagit,2000,14.34,6
Area2TrlNT,35,Skagit,2001,2.53,1
Area2TrlNT,35,Skagit,2003,18.95,7
Area2TrlNT,35,Skagit,2004,6.57,2
Area2TrlNT,35,Skagit,2006,3.43,1
Area2TrlNT,35,Skagit,2007,1.78,1
Area2TrlNT,35,Skagit,2008,1.97,1
Area2TrlNT,35,Skagit,2009,8.23,4
Area2TrlNT,35,Skagit,2013,2.38,1
Area2TrlNT,35,Skagit,2014,1.55,1
Area2TrlNT,35,Skagit,2018,1.44,1
Area2TrlNT,35,Skagit,2021,2.32,1
Area2TrlNT,35,Skagit,2022,6.78,3
Area2TrlNT,35,Skagit,2023,2.44,1
Area2TrlNT,35,Snohomish,1987,220.09,80
Area2TrlNT,35,Snohomish,1988,32.52,9
Area2TrlNT,35,Snohomish,1990,33.36,10
Area2TrlNT,35,Snohomish,1992,35.730000000000004,8
Area2TrlNT,35,Snohomish,1993,11.01,1
Area2TrlNT,35,Snohomish,1996,2.88,2
Area2TrlNT,35,Snohomish,2000,4.68,2
Area2TrlNT,35,Snohomish,2001,1.52,1
Area2TrlNT,35,Snohomish,2003,3,1
Area2TrlNT,35,Snohomish,2004,9.4,4
Area2TrlNT,35,Snohomish,2007,3.91,3
Area2TrlNT,35,Snohomish,2008,6.33,2
Area2TrlNT,35,Snohomish,2009,1.81,1
Area2TrlNT,35,Snohomish,2010,4.86,2
Area2TrlNT,35,Snohomish,2011,5.26,2
Area2TrlNT,35,Snohomish,2013,23.369999999999997,9
Area2TrlNT,35,Snohomish,2014,16.31,7
Area2TrlNT,35,Snohomish,2021,3.9,2
Area2TrlNT,35,Snohomish,2022,5.37,3
Area2TrlNT,35,Snohomish,2023,10.74,4
Area2TrlNT,35,Stillaguamish,1987,35.84,10
Area2TrlNT,35,Stillaguamish,1988,8.4,2
Area2TrlNT,35,Stillaguamish,1990,1,1
Area2TrlNT,35,Stillaguamish,2014,3.5300000000000002,2
Area2TrlNT,35,Stillaguamish,2022,3.25,1
Area2TrlNT,35,Strait of Georgia Mainland,1987,22,9
Area2TrlNT,35,Strait of Georgia Mainland,1988,10.74,3
Area2TrlNT,35,Strait of Georgia Mainland,1993,21.05,1
Area2TrlNT,35,Strait of Georgia Mainland,1996,1.43,1
Area2TrlNT,35,Strait of Georgia Vancouver Isl.,2003,2.37,1
Area2TrlNT,35,Strait of Georgia Vancouver Isl.,2012,7.29,1
Area2TrlNT,35,Strait of Georgia Vancouver Isl.,2013,4.76,2
Area2TrlNT,35,Strait of Georgia Vancouver Isl.,2014,1.37,1
Area2TrlNT,35,Strait of Georgia Vancouver Isl.,2022,14.45,7
Area2TrlNT,35,Strait of Georgia Vancouver Isl.,2023,2.44,1
Area2TrlNT,35,Strait of Juan de Fuca,1987,16.59,3
Area2TrlNT,35,Strait of Juan de Fuca,1989,11.92,1
Area2TrlNT,35,Strait of Juan de Fuca,1990,3.24,1
Area2TrlNT,35,Strait of Juan de Fuca,1996,1.43,1
Area2TrlNT,35,Strait of Juan de Fuca,2000,2.19,1
Area2TrlNT,35,Strait of Juan de Fuca,2001,1.52,1
Area2TrlNT,35,Strait of Juan de Fuca,2013,2.38,1
Area2TrlNT,35,Strait of Juan de Fuca,2022,19.77,9
Area2TrlNT,35,Strait of Juan de Fuca,2023,16.83,6
Area3TrlNT,38,Grays Harbor,1986,45.43,11
Area3TrlNT,38,Grays Harbor,1987,10.649999999999999,5
Area3TrlNT,38,Grays Harbor,1988,11.51,3
Area3TrlNT,38,Grays Harbor,1989,5.94,1
Area3TrlNT,38,Grays Harbor,1990,3.38,1
Area3TrlNT,38,Grays Harbor,1991,150.02,18
Area3TrlNT,38,Grays Harbor,1992,38.94,16
Area3TrlNT,38,Grays Harbor,1993,100.95,29
Area3TrlNT,38,Grays Harbor,1995,4.2,2
Area3TrlNT,38,Grays Harbor,1996,1.21,1
Area3TrlNT,38,Grays Harbor,1999,6.709999999999999,6
Area3TrlNT,38,Grays Harbor,2003,3.8,1
Area3TrlNT,38,Grays Harbor,2004,2.09,1
Area3TrlNT,38,Grays Harbor,2005,5.6,5
Area3TrlNT,38,Grays Harbor,2006,2.14,2
Area3TrlNT,38,Grays Harbor,2009,57.1,19
Area3TrlNT,38,Grays Harbor,2010,2.56,2
Area3TrlNT,38,Grays Harbor,2011,8.66,4
Area3TrlNT,38,Grays Harbor,2012,8.77,3
Area3TrlNT,38,Grays Harbor,2014,100.71,39
Area3TrlNT,38,Grays Harbor,2015,4.41,2
Area3TrlNT,38,Grays Harbor,2019,5.27,3
Area3TrlNT,38,Grays Harbor,2022,4.02,3
Area3TrlNT,38,Grays Harbor,2023,17.1,3
Area3TrlNT,38,Hoh,1987,3.59,1
Area3TrlNT,38,Hoh,1988,7.76,2
Area3TrlNT,38,Hoh,1989,5.94,1
Area3TrlNT,38,Hoh,1990,6.76,2
Area3TrlNT,38,Hoh,1991,16.05,2
Area3TrlNT,38,Hoh,1992,27.04,9
Area3TrlNT,38,Hoh,2009,10.93,1
Area3TrlNT,38,Hoh,2014,8.96,4
Area3TrlNT,38,Hood Canal,1986,79.97,19
Area3TrlNT,38,Hood Canal,1987,79.17,31
Area3TrlNT,38,Hood Canal,1988,11.51,3
Area3TrlNT,38,Hood Canal,1990,7.33,2
Area3TrlNT,38,Hood Canal,1991,35.79,2
Area3TrlNT,38,Hood Canal,1992,74.76,30
Area3TrlNT,38,Hood Canal,1993,67.28,20
Area3TrlNT,38,Hood Canal,1995,4.88,4
Area3TrlNT,38,Hood Canal,1999,7.85,7
Area3TrlNT,38,Hood Canal,2003,7.25,2
Area3TrlNT,38,Hood Canal,2004,4.18,2
Area3TrlNT,38,Hood Canal,2006,35.14,30
Area3TrlNT,38,Hood Canal,2007,16.78,9
Area3TrlNT,38,Hood Canal,2008,5.720000000000001,2
Area3TrlNT,38,Hood Canal,2009,38.33,17
Area3TrlNT,38,Hood Canal,2010,7.14,2
Area3TrlNT,38,Hood Canal,2011,15.790000000000001,7
Area3TrlNT,38,Hood Canal,2012,38.959999999999994,6
Area3TrlNT,38,Hood Canal,2013,16.75,6
Area3TrlNT,38,Hood Canal,2014,81.15,30
Area3TrlNT,38,Hood Canal,2015,3.02,1
Area3TrlNT,38,Hood Canal,2017,1.4,1
Area3TrlNT,38,Hood Canal,2018,3,2
Area3TrlNT,38,Hood Canal,2022,1.36,1
Area3TrlNT,38,Hood Canal,2023,19.64,4
Area3TrlNT,38,Interior Fraser,1986,17.029999999999998,4
Area3TrlNT,38,Interior Fraser,1987,29.27,11
Area3TrlNT,38,Interior Fraser,1988,30.52,8
Area3TrlNT,38,Interior Fraser,1990,7.33,2
Area3TrlNT,38,Interior Fraser,1992,38.21,15
Area3TrlNT,38,Interior Fraser,1993,16.509999999999998,7
Area3TrlNT,38,Interior Fraser,1995,6.720000000000001,2
Area3TrlNT,38,Interior Fraser,2004,2.09,1
Area3TrlNT,38,Interior Fraser,2006,4.21,4
Area3TrlNT,38,Interior Fraser,2009,10.93,1
Area3TrlNT,38,Interior Fraser,2010,1.08,1
Area3TrlNT,38,Interior Fraser,2012,4.29,2
Area3TrlNT,38,Interior Fraser,2014,12.56,7
Area3TrlNT,38,Interior Fraser,2018,2.15,1
Area3TrlNT,38,Interior Fraser,2019,4.87,3
Area3TrlNT,38,Lower Fraser,1986,47.05,11
Area3TrlNT,38,Lower Fraser,1987,73.45,29
Area3TrlNT,38,Lower Fraser,1988,7.76,2
Area3TrlNT,38,Lower Fraser,1989,11.88,2
Area3TrlNT,38,Lower Fraser,1990,6.76,2
Area3TrlNT,38,Lower Fraser,1991,35.79,2
Area3TrlNT,38,Lower Fraser,1992,23.28,8
Area3TrlNT,38,Lower Fraser,1993,15.459999999999999,4
Area3TrlNT,38,Lower Fraser,1995,13.23,4
Area3TrlNT,38,Lower Fraser,1996,9.69,1
Area3TrlNT,38,Lower Fraser,1999,6.84,6
Area3TrlNT,38,Lower Fraser,2004,0,2
Area3TrlNT,38,Lower Fraser,2005,1.11,1
Area3TrlNT,38,Lower Fraser,2006,3.14,3
Area3TrlNT,38,Lower Fraser,2008,4.24,1
Area3TrlNT,38,Lower Fraser,2012,11.629999999999999,3
Area3TrlNT,38,Lower Fraser,2014,33.76,13
Area3TrlNT,38,Lower Fraser,2017,1.77,1
Area3TrlNT,38,Lower Fraser,2018,2.12,2
Area3TrlNT,38,Lower Fraser,2019,2.09,1
Area3TrlNT,38,Lower Fraser,2020,1.29,1
Area3TrlNT,38,Lower Fraser,2021,7.13,3
Area3TrlNT,38,Lower Fraser,2022,20.74,13
Area3TrlNT,38,Lower Fraser,2023,1.1,1
Area3TrlNT,38,Queets,1986,12.51,3
Area3TrlNT,38,Queets,1987,18.5,8
Area3TrlNT,38,Queets,1988,26.25,7
Area3TrlNT,38,Queets,1990,21.83,5
Area3TrlNT,38,Queets,1991,90.25,7
Area3TrlNT,38,Queets,1992,61.53,24
Area3TrlNT,38,Queets,1993,47.78,15
Area3TrlNT,38,Queets,1995,17.64,6
Area3TrlNT,38,Queets,1996,12.129999999999999,3
Area3TrlNT,38,Queets,1999,26.15,22
Area3TrlNT,38,Queets,2003,3.8,1
Area3TrlNT,38,Queets,2005,2,2
Area3TrlNT,38,Queets,2006,8.42,8
Area3TrlNT,38,Queets,2007,1.04,1
Area3TrlNT,38,Queets,2009,33.07,10
Area3TrlNT,38,Queets,2010,1.08,1
Area3TrlNT,38,Queets,2011,4.720000000000001,2
Area3TrlNT,38,Queets,2012,2,1
Area3TrlNT,38,Queets,2013,3.86,1
Area3TrlNT,38,Queets,2014,267.83,85
Area3TrlNT,38,Queets,2015,6.56,2
Area3TrlNT,38,Queets,2019,3.75,2
Area3TrlNT,38,Queets,2022,11.39,7
Area3TrlNT,38,Queets,2023,4.16,2
Area3TrlNT,38,Quillayute,1986,32.44,8
Area3TrlNT,38,Quillayute,1987,13.57,5
Area3TrlNT,38,Quillayute,1988,11.51,3
Area3TrlNT,38,Quillayute,1989,35.55,2
Area3TrlNT,38,Quillayute,1990,3.95,1
Area3TrlNT,38,Quillayute,1991,56.96,4
Area3TrlNT,38,Quillayute,1992,8.92,3
Area3TrlNT,38,Quillayute,1993,15.17,6
Area3TrlNT,38,Quillayute,1995,9.66,5
Area3TrlNT,38,Quillayute,1996,3.05,1
Area3TrlNT,38,Quillayute,1999,30.02,24
Area3TrlNT,38,Quillayute,2004,2.09,1
Area3TrlNT,38,Quillayute,2005,13.52,13
Area3TrlNT,38,Quillayute,2006,21.07,17
Area3TrlNT,38,Quillayute,2007,24.54,9
Area3TrlNT,38,Quillayute,2008,1.17,1
Area3TrlNT,38,Quillayute,2009,104.53,39
Area3TrlNT,38,Quillayute,2010,1.8,1
Area3TrlNT,38,Quillayute,2011,6.66,3
Area3TrlNT,38,Quillayute,2013,11.58,3
Area3TrlNT,38,Quillayute,2014,308.73,98
Area3TrlNT,38,Quillayute,2015,21.59,6
Area3TrlNT,38,Quillayute,2017,11.89,6
Area3TrlNT,38,Quillayute,2018,11.08,7
Area3TrlNT,38,Quillayute,2019,6.7,4
Area3TrlNT,38,Quillayute,2020,4.609999999999999,3
Area3TrlNT,38,Quillayute,2021,2.42,1
Area3TrlNT,38,Quillayute,2022,19.16,11
Area3TrlNT,38,Quillayute,2023,1.1,1
Area3TrlNT,38,Skagit,1986,107.17999999999999,25
Area3TrlNT,38,Skagit,1987,109.89999999999999,42
Area3TrlNT,38,Skagit,1988,35.31,9
Area3TrlNT,38,Skagit,1989,5.94,1
Area3TrlNT,38,Skagit,1990,24.8,7
Area3TrlNT,38,Skagit,1992,64.91,25
Area3TrlNT,38,Skagit,1993,14.67,6
Area3TrlNT,38,Skagit,1995,4.9,1
Area3TrlNT,38,Skagit,1999,3.29,3
Area3TrlNT,38,Skagit,2003,3.8,3
Area3TrlNT,38,Skagit,2004,46.55,5
Area3TrlNT,38,Skagit,2005,3.1100000000000003,3
Area3TrlNT,38,Skagit,2006,8.08,7
Area3TrlNT,38,Skagit,2007,6.93,3
Area3TrlNT,38,Skagit,2009,5.07,3
Area3TrlNT,38,Skagit,2012,3.56,2
Area3TrlNT,38,Skagit,2013,1.76,1
Area3TrlNT,38,Skagit,2014,67.25,22
Area3TrlNT,38,Skagit,2019,3.35,2
Area3TrlNT,38,Skagit,2020,1.29,1
Area3TrlNT,38,Skagit,2023,7.33,2
Area3TrlNT,38,Snohomish,1986,47.62,11
Area3TrlNT,38,Snohomish,1987,90.49,37
Area3TrlNT,38,Snohomish,1988,35.05,9
Area3TrlNT,38,Snohomish,1989,5.94,1
Area3TrlNT,38,Snohomish,1990,27.369999999999997,3
Area3TrlNT,38,Snohomish,1991,21.55,1
Area3TrlNT,38,Snohomish,1992,130.13,53
Area3TrlNT,38,Snohomish,1993,11.71,4
Area3TrlNT,38,Snohomish,1995,11.620000000000001,3
Area3TrlNT,38,Snohomish,1996,2.4299999999999997,2
Area3TrlNT,38,Snohomish,1999,2.28,2
Area3TrlNT,38,Snohomish,2003,,1
Area3TrlNT,38,Snohomish,2004,7.5,5
Area3TrlNT,38,Snohomish,2005,7.220000000000001,7
Area3TrlNT,38,Snohomish,2006,25.85,22
Area3TrlNT,38,Snohomish,2007,2.46,2
Area3TrlNT,38,Snohomish,2009,21.95,7
Area3TrlNT,38,Snohomish,2011,4.73,2
Area3TrlNT,38,Snohomish,2012,7.529999999999999,3
Area3TrlNT,38,Snohomish,2013,14.989999999999998,6
Area3TrlNT,38,Snohomish,2014,145.03,53
Area3TrlNT,38,Snohomish,2015,4.4,3
Area3TrlNT,38,Snohomish,2017,2.77,2
Area3TrlNT,38,Snohomish,2018,3.1100000000000003,2
Area3TrlNT,38,Snohomish,2019,7.1000000000000005,4
Area3TrlNT,38,Snohomish,2020,5.37,3
Area3TrlNT,38,Snohomish,2021,1.21,1
Area3TrlNT,38,Snohomish,2022,14.450000000000001,3
Area3TrlNT,38,Snohomish,2023,13,4
Area3TrlNT,38,Stillaguamish,1987,9.309999999999999,3
Area3TrlNT,38,Stillaguamish,1988,8.02,2
Area3TrlNT,38,Stillaguamish,1990,7.33,2
Area3TrlNT,38,Stillaguamish,1996,9.69,1
Area3TrlNT,38,Stillaguamish,2013,3.86,1
Area3TrlNT,38,Stillaguamish,2014,7.4799999999999995,4
Area3TrlNT,38,Strait of Georgia Mainland,1986,25.02,6
Area3TrlNT,38,Strait of Georgia Mainland,1987,29.15,13
Area3TrlNT,38,Strait of Georgia Mainland,1988,3.75,1
Area3TrlNT,38,Strait of Georgia Mainland,1990,3.95,1
Area3TrlNT,38,Strait of Georgia Mainland,1992,11.61,5
Area3TrlNT,38,Strait of Georgia Mainland,1993,8.65,4
Area3TrlNT,38,Strait of Georgia Mainland,1995,5.25,3
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,1987,5.72,2
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,1990,3.38,1
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,1992,3.4899999999999998,2
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,1993,3.5599999999999996,2
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,1995,1.82,1
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,2004,24.830000000000002,2
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,2009,12.690000000000001,3
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,2011,2.31,1
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,2012,3.77,1
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,2013,2.09,1
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,2014,12.96,3
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,2018,5.03,1
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,2020,1.29,1
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,2022,6.91,4
Area3TrlNT,38,Strait of Georgia Vancouver Isl.,2023,2.08,1
Area3TrlNT,38,Strait of Juan de Fuca,1987,2.13,1
Area3TrlNT,38,Strait of Juan de Fuca,1990,6.76,2
Area3TrlNT,38,Strait of Juan de Fuca,1991,1.81,1
Area3TrlNT,38,Strait of Juan de Fuca,1992,4.8100000000000005,2
Area3TrlNT,38,Strait of Juan de Fuca,1993,4.43,2
Area3TrlNT,38,Strait of Juan de Fuca,1995,1.82,1
Area3TrlNT,38,Strait of Juan de Fuca,1996,1.21,1
Area3TrlNT,38,Strait of Juan de Fuca,1999,1.14,1
Area3TrlNT,38,Strait of Juan de Fuca,2005,2.1100000000000003,2
Area3TrlNT,38,Strait of Juan de Fuca,2006,2.45,2
Area3TrlNT,38,Strait of Juan de Fuca,2008,2.8,2
Area3TrlNT,38,Strait of Juan de Fuca,2011,6.71,3
Area3TrlNT,38,Strait of Juan de Fuca,2014,7.48,1
Area3TrlNT,38,Strait of Juan de Fuca,2022,43.79,9
Area3TrlNT,38,Strait of Juan de Fuca,2023,3.18,2
BC JDF Net,185,Grays Harbor,1986,30.72,8
BC JDF Net,185,Grays Harbor,1987,7.92,2
BC JDF Net,185,Grays Harbor,1988,5.9,2
BC JDF Net,185,Grays Harbor,1989,112.2,27
BC JDF Net,185,Grays Harbor,1990,15.77,3
BC JDF Net,185,Grays Harbor,1991,155.89000000000001,33
BC JDF Net,185,Grays Harbor,1992,56.64,21
BC JDF Net,185,Grays Harbor,1994,9.79,2
BC JDF Net,185,Grays Harbor,1995,4.13,1
BC JDF Net,185,Hoh,1988,1.25,2
BC JDF Net,185,Hoh,1989,43.48,10
BC JDF Net,185,Hoh,1991,9.75,2
BC JDF Net,185,Hoh,1992,18.86,7
BC JDF Net,185,Hood Canal,1986,991.75,240
BC JDF Net,185,Hood Canal,1987,836.34,289
BC JDF Net,185,Hood Canal,1988,45.36,15
BC JDF Net,185,Hood Canal,1989,988.61,233
BC JDF Net,185,Hood Canal,1990,875.94,154
BC JDF Net,185,Hood Canal,1991,845.77,182
BC JDF Net,185,Hood Canal,1992,435.18,166
BC JDF Net,185,Hood Canal,1993,31.619999999999997,8
BC JDF Net,185,Hood Canal,1994,609.16,142
